IMEI;Служебное описание;Тип соединения;Адрес;Статус;Сервер;Адрес сервера;Прошивка;Плата;Интерфейс;SIM-карта;Тел. номер;Тел. номер 2;  Последний выход на связь  ;Тип устройства;Рассылка;Уровень сигнала
353437069521919;Воронеж, ул. 9 января, д.302а Ввод 1;IP;172.16.1.3:35394;1;+;192.168.3.7:4999;212.8;02.0;485;1;79259099503;;Fri Dec 18 09:07:39 MSK 2020;ATM2;;31
353437064821934;Самара, ул. Ленина, д.17, ТП-1736, РУ-0,4 кВ, Ввод 1;IP;172.16.1.3:35395;1;+;192.168.3.105:4999;212.8;02.0;485;1;79296203403;;Fri Dec 18 02:59:43 MSK 2020;ATM2;;15
356495043885112;Москва, ул. Лавочкина, д.34 Ввод1;IP;172.16.1.3:35396;1;+;192.168.2.115:4999;212.8;02.0;485;1;79250988601;;Fri Dec 18 00:47:41 MSK 2020;ATM2;;9
356495043920539;Москва, ул. Кустанайская, д.10 Ввод2;IP;172.16.1.3:35397;1;+;192.168.1.156:4999;212.8;02.0;485;1;79260923485;;Fri Dec 18 05:39:46 MSK 2020;ATM2;;24
353437063679911;Балашиха, ул. Объединения, д.7/27 Ввод1;IP;172.16.1.3:35398;1;+;192.168.2.214:4999;212.8;02.0;485;1;79259100279;;Fri Dec 18 08:36:43 MSK 2020;ATM2;;10
356495043972068;Москва, ул. Амундсена, д.15, к.2;IP;172.16.1.3:35399;1;+;192.168.2.11:4999;212.8;02.0;485;1;79250975414;;Fri Dec 18 00:15:47 MSK 2020;ATM2;;31
353437063716069;Нижний Новгород, ул. Академика Сахарова, д.2, ГРЩ-0,4 корп.7, Ввод от ЩС;IP;172.16.1.3:35400;1;+;192.168.3.129:4999;212.8;02.0;485;1;79296203091;;Fri Dec 18 02:56:43 MSK 2020;ATM2;;21
353437063781584;Уфа, ул. Рихарда Зорге, д.5 ТП-42, РУ-0,4 кВ, Ввод 1;IP;172.16.1.3:35401;1;+;192.168.3.11:4999;212.8;02.0;485;2;79259099465;;Fri Dec 18 08:11:43 MSK 2020;ATM2;;16
356495043926155;Тула, пл. Крестовоздвиженская, д.1, Ввод 2;IP;172.16.1.3:35404;1;+;192.168.3.78:4999;212.8;02.0;485;1;79259097789;;Fri Dec 18 01:00:04 MSK 2020;ATM2;;20
353437063712506;Самара, ш. Московское, д.15 Ф.33;IP;172.16.1.3:35405;1;+;192.168.3.101:4999;212.8;02.0;485;1;79296203348;;Fri Dec 18 09:27:45 MSK 2020;ATM2;;20
353437069581087;Москва, б-р Яна Райниса, д.30, к.1 Ввод1;IP;172.16.1.3:35406;1;+;192.168.2.50:4999;212.8;02.0;485;1;79250988519;;Fri Dec 18 03:50:46 MSK 2020;ATM2;;16
356495043914664;Нижний Новгород, ул. Октябрьская, д.35 ТП-63  Ввод1;IP;172.16.1.3:35407;1;+;192.168.3.67:4999;212.8;02.0;485;1;79259098048;;Thu Dec 17 23:19:42 MSK 2020;ATM2;;23
353437069588546;Щелково, ул. Комсомольская, д.11 Ввод1;IP;172.16.1.3:35408;1;+;192.168.2.218:4999;212.8;02.0;485;1;79259100185;;Fri Dec 18 09:59:39 MSK 2020;ATM2;;31
353437069572581;Красноярск, ул. Мечникова, д.54, стр.6 Ввод 1;IP;172.16.1.3:35409;1;+;192.168.3.42:4999;212.8;02.0;485;1;79259098830;;Fri Dec 18 08:04:40 MSK 2020;ATM2;;24
353437063679952;Самара, ш. Московское, д.15 Котельная1 Ф.28;IP;172.16.1.3:35410;1;+;192.168.3.99:4999;212.8;02.0;485;1;79296203307;;Fri Dec 18 02:06:43 MSK 2020;ATM2;;20
356495043443532;Москва, ул. Б. Грузинская, д.37;IP;172.16.1.3:35412;1;+;192.168.2.103:4999;212.8;02.0;485;1;79250988587;;Thu Dec 17 14:04:18 MSK 2020;ATM2;;25
356495043973405;Москва, ул. Кастанаевская, д.24 Ввод1;IP;172.16.1.3:35413;1;+;192.168.2.116:4999;212.8;02.0;485;1;79250988602;;Thu Dec 17 23:06:44 MSK 2020;ATM2;;5
358606051082768;Находка, ул. Портовая, д.3 ТП-13, Ру-0,4 кВ, Ввод 1;IP;172.16.1.3:35414;1;+;192.168.3.69:4999;212.8;02.янв;485;2;79259098044;;Thu Dec 17 23:35:41 MSK 2020;ATM2;;22
353437069582655;Братск, ул. Ленина, д.35 Ввод 1;IP;172.16.1.3:35415;1;+;192.168.2.217:4999;212.8;02.0;485;1;79259100218;;Fri Dec 18 09:29:18 MSK 2020;ATM2;;15
353437069859871;Йошкар-Ола, ул. Карла Маркса, д.109б, ТП-253, ВРУ-2 Ввод1;IP;172.16.1.3:35416;1;+;192.168.3.14:4999;212.8;02.0;485;2;79259099448;;Fri Dec 18 02:22:41 MSK 2020;ATM2;;31
358606051132522;Нижний Новгород, ул. Керченская, д.18 Ввод от ЩВС-П4, ф.QF7;IP;172.16.1.3:35417;1;+;192.168.3.131:4999;212.8;02.янв;485;1;79296203129;;Fri Dec 18 03:00:41 MSK 2020;ATM2;;18
353437069510458;Барнаул, пр-т Комсомольский, д.106А, ВРУ-0,4 кВ ввод 1 0,4 кВ от ТП-1241;IP;172.16.1.3:35418;1;+;192.168.2.253:4999;212.8;02.0;485;1;79259099564;;Fri Dec 18 04:21:40 MSK 2020;ATM2;;22
358606051049833;Ставрополь, пр-т Кулакова, д.7 ТП-415,РУ-0,4 кВ, РЩ-0,4 кВ ИП Дюкова А.Е.;IP;172.16.1.3:35420;1;+;192.168.3.66:4999;212.8;02.янв;485;1;79259098075;;Fri Dec 18 07:26:43 MSK 2020;ATM2;;19
353437063784109;Тольятти, ул. Юбилейная, д.55 Ф. 5 ВРУ-2;IP;172.16.1.3:35421;1;+;192.168.3.60:4999;212.8;02.0;485;1;7925098272;;Fri Dec 18 09:53:23 MSK 2020;ATM2;;9
353437063776378;Омск, ул. Красный путь, д.111 ШАВР 400 Ввод 1;IP;172.16.1.3:35422;1;+;192.168.3.124:4999;212.8;02.0;485;1;79296203226;;Fri Dec 18 04:40:41 MSK 2020;ATM2;;28
356495043922154;Москва, ул. Бутлерова, д.24 Ввод 1;IP;172.16.1.3:35423;1;+;192.168.2.5:4999;212.8;02.0;485;1;79260923484;;Fri Dec 18 06:42:45 MSK 2020;ATM2;;17
356495043918020;Череповец, б-р  Доменщиков, д.29 Ввод 1;IP;172.16.1.3:35424;1;+;192.168.3.38:4999;212.8;02.0;485;1;79259098891;;Fri Dec 18 02:50:39 MSK 2020;ATM2;;14
358606051287508;Краснодар, ул. Красноармейская, д.34 ТП-1818п, РУ-0,4 кВ, ф. ГРЩ 1Б Ввод 1;IP;172.16.1.3:35425;1;+;192.168.3.87:4999;212.8;02.янв;485;1;79259097369;;Fri Dec 18 06:36:41 MSK 2020;ATM2;;31
353437063767096;Великий Новгород, пр-т Мира, д.32, к. 1 Ввод 1;IP;172.16.1.3:35426;1;+;192.168.3.40:4999;212.8;02.0;485;1;79259098882;;Fri Dec 18 10:18:42 MSK 2020;ATM2;;31
353437063763269;Киров, ул. Дерендяева, д.25 ВРУ-1 АВР-1 Ввод1,2;IP;172.16.1.3:35428;1;+;192.168.3.18:4999;212.8;02.0;485;2;79259099346;;Fri Dec 18 05:40:43 MSK 2020;ATM2;;12
353437063761818;Петрозаводск, ул. Ленина, д.10 Ввод 1;IP;172.16.1.3:35429;1;+;192.168.3.79:4999;212.8;02.0;485;1;79259097655;;Fri Dec 18 03:08:42 MSK 2020;ATM2;;14
356495043915471;Москва, ул. Кантемировская, д.3к5с2 Ввод-1;IP;172.16.1.3:35430;1;+;192.168.1.140:4999;212.8;02.0;485;1;nan;;Fri Dec 18 02:18:44 MSK 2020;ATM2;;13
356495043394255;Москва, пр-т Мира, д.182;IP;172.16.1.3:35431;1;+;192.168.0.40:4999;212.8;02.0;485;1;79250988562;;Thu Dec 17 23:51:44 MSK 2020;ATM2;;14
356495043915182;Москва, пр-д 2-й Южнопортовый, д.12А, к.1. МегаЦОД Альфа;IP;172.16.1.3:35432;1;+;192.168.1.170:4999;212.8;02.0;485;1;79250975291;;Fri Dec 18 00:35:45 MSK 2020;ATM2;;18
356495043914599;Москва, пр-т Волгоградский, д.32, к.45 ТП-3 Секц.1;IP;172.16.1.3:35433;1;+;192.168.1.174:4999;212.8;02.0;485;1;79250975295;;Fri Dec 18 09:56:48 MSK 2020;ATM2;;29
353437069667332;Новосибирск, мкр-н Горский, д.66 ВРУ 1-11-11 Ввод 1;IP;172.16.1.3:35434;1;+;192.168.3.49:4999;212.8;02.0;485;1;79259098720;;Fri Dec 18 01:56:41 MSK 2020;ATM2;;24
356495043975624;Москва, ул. Лефортовский вал, д.16а стр. 1 ввод 1;IP;172.16.1.3:35435;1;+;192.168.2.193:4999;212.8;02.0;485;1;79261131521;;Fri Dec 18 06:56:44 MSK 2020;ATM2;;17
358678060009637;Воронеж, ул. 9 января, д.28 ТП 1537 Ввод 1;IP;172.16.1.3:35436;1;+;192.168.3.10:4999;212.8;02.0;485;1;79259099469;;Fri Dec 18 02:27:43 MSK 2020;ATM2;;24
356495046262467;Новосибирск, мкр-н Горский, д.66 ВРУ 1-11-10 Ввод 2;IP;172.16.1.3:35437;1;+;192.168.2.245:4999;212.8;02.0;485;1;nan;;Fri Dec 18 02:59:37 MSK 2020;ATM2;;25
356495043927278;Москва, ул. Харьковская, д.8, к.2, стр.2, Ввод1;IP;172.16.1.3:35439;1;+;192.168.1.23:4999;212.8;02.0;485;1;79258024473;;Fri Dec 18 09:53:45 MSK 2020;ATM2;;9
358606051039180;Казань, Бутлерова, д.44 Ввод-3 ТП-19 ВРУ-С1;IP;172.16.1.3:35441;1;+;192.168.3.68:4999;212.8;02.янв;485;1;79259098047;;Fri Dec 18 10:22:42 MSK 2020;ATM2;;26
353437063793233;Самара, ул. Ново-Садовая, д.305 РП-133,  ТП1860 яч.18;IP;172.16.1.3:35442;1;+;192.168.3.103:4999;212.8;02.0;485;1;79296203369;;Fri Dec 18 10:28:42 MSK 2020;ATM2;;16
356495043925744;Санкт-Петербург, пр-т Шафировский, д.2 , РП-7030, ввод 1;IP;172.16.1.3:35443;1;+;192.168.3.53:4999;212.8;02.0;485;1;79259098564;;Fri Dec 18 04:38:43 MSK 2020;ATM2;;21
353437063768409;Волгоград, пр-т им. Героев Сталинграда, д.50, ТПА-2405, Ввод 1;IP;172.16.1.3:35444;1;+;192.168.2.237:4999;212.8;02.0;485;1;79259099732;;Fri Dec 18 03:12:45 MSK 2020;ATM2;;23
353437063731084;Ейск, ул. Армавирская, д.46 Ввод 1;IP;172.16.1.3:35445;1;+;192.168.3.91:4999;212.8;02.0;485;1;79259110080;;Fri Dec 18 03:10:43 MSK 2020;ATM2;;14
353437063782632;Новосибирск, пр-т Димитрова,  д.2 ВРУ 1;IP;172.16.1.3:35446;1;+;192.168.2.247:4999;212.8;02.0;485;1;79259090000;;Fri Dec 18 06:42:41 MSK 2020;ATM2;;28
353437063680083;Псков, пр-д Октябрьский, д.23/25 Тр1 Ввод 1;IP;172.16.1.3:35447;1;+;192.168.3.116:4999;212.8;02.0;485;1;nan;;Fri Dec 18 03:01:42 MSK 2020;ATM2;;23
353437063782657;Самара, ул. Советская, д.2/Победы, д.144 РП-12 яч 13;IP;172.16.1.3:35448;1;+;192.168.3.59:4999;212.8;02.0;485;1;79259098284;;Fri Dec 18 05:48:18 MSK 2020;ATM2;;18
356495043927401;Москва, ул. Декабристов, д.8 Ввод1;IP;172.16.1.3:35449;1;+;192.168.2.149:4999;212.8;02.0;485;1;79250975319;;Fri Dec 18 01:49:46 MSK 2020;ATM2;;8
353437063716143;Камень-на-Оби, ул. Ленина, д.72б ВРУ-0,4 кВ, Ввод 1;IP;172.16.1.3:35450;1;+;192.168.3.95:4999;212.8;02.0;485;1;79259109997;;Fri Dec 18 04:51:41 MSK 2020;ATM2;;19
353437063683582;Самара, ул. Ново-Садовая, д.305  ЦРП-3;IP;172.16.1.3:35451;1;+;192.168.3.108:4999;212.8;02.0;485;1;79296203506;;Fri Dec 18 03:16:43 MSK 2020;ATM2;;14
353437063791278;Самара, ул. Ленина, д.17, РП-11, РУ-6 кВ, Ввод 1;IP;172.16.1.3:35452;1;+;192.168.3.104:4999;212.8;02.0;485;1;79296203392;;Fri Dec 18 09:47:42 MSK 2020;ATM2;;16
353437063712399;Иркутск, ул. Пискунова, д.122 ТП-2659 Ввод 1(резерв);IP;172.16.1.3:35453;1;+;192.168.2.233:4999;212.8;02.0;485;1;79259099754;;Thu Dec 17 22:46:41 MSK 2020;ATM2;;15
356495043393471;Москва, ул. Цюрупы, д.13 Ввод1;IP;172.16.1.3:35455;1;+;192.168.1.189:4999;212.8;02.0;485;1;;;Fri Dec 18 03:36:44 MSK 2020;ATM2;;13
353437069514989;Казань, Бутлерова, д.44 Ввод-5 КТПН ВРУ-Р;IP;172.16.1.3:35456;1;+;192.168.0.135:4999;212.8;02.0;485;1;79000000000;;Fri Dec 18 00:27:39 MSK 2020;ATM2;;18
356495043974148;Санкт-Петербург, пр-т Старо-Петергофский, д.30 ГРЩ Ввод 1;IP;172.16.1.3:35457;1;+;192.168.3.56:4999;212.8;02.0;485;1;79259098380;;Fri Dec 18 03:11:40 MSK 2020;ATM2;;18
356495043918863;Москва, б-р Адмирала Ушакова, д.5 Ввод1;IP;172.16.1.3:35459;1;+;192.168.1.152:4999;212.8;02.0;485;1;79250975265;;Fri Dec 18 06:42:41 MSK 2020;ATM2;;28
356495043926668;Москва, ш. Ярославское, д.22, к.3;IP;172.16.1.3:35461;1;+;192.168.0.137:4999;212.8;02.0;485;1;;;Fri Dec 18 00:16:43 MSK 2020;ATM2;;10
353437069582481;Омск, ул. Жукова, д.4/1 ТП-4175 Ввод 1;IP;172.16.1.3:35462;1;+;192.168.3.43:4999;212.8;02.0;485;1;79259098812;;Fri Dec 18 10:26:44 MSK 2020;ATM2;;14
353437063782889;Воронеж, ул. Минская, д.2б БКТП6 Ввод 2;IP;172.16.1.3:35463;1;+;192.168.2.243:4999;212.8;02.0;485;1;79259099677;;Fri Dec 18 01:19:43 MSK 2020;ATM2;;22
353437063724139;Санкт-Петербург, пр-т Энергетиков, д.37 ГЩВУ 1-1 ввод 1;IP;172.16.1.3:35464;1;+;192.168.3.54:4999;212.8;02.0;485;1;79259098214;;Fri Dec 18 02:45:12 MSK 2020;ATM2;;31
358678060030740;Зеленогорск, ул. Строителей, д.10 ВРУ-0,4 Ввод 1;IP;172.16.1.3:35465;1;+;192.168.3.41:4999;212.8;02.0;485;1;79259098837;;Fri Dec 18 06:42:43 MSK 2020;ATM2;;20
353437067627593;"Воронеж, ул. Платонова, д.19  ВРУ-0,4 кВ, ""Вентиляция и кондиционирование""";IP;172.16.1.3:35466;1;+;192.168.3.4:4999;212.8;02.0;485;1;79259099521;;Fri Dec 18 05:03:43 MSK 2020;ATM2;;23
353437063712423;Киров, ул. Дерендяева, д.25 ВРУ-2 Ввод 1;IP;172.16.1.3:35467;1;+;192.168.3.20:4999;212.8;02.0;485;2;79259099938;;Fri Dec 18 05:42:40 MSK 2020;ATM2;;16
356495043939406;Москва, пл. Сокольническая, д.9, к.2 Ввод1;IP;172.16.1.3:35468;1;+;192.168.2.140:4999;212.8;02.0;485;1;79250988632;;Fri Dec 18 03:20:43 MSK 2020;ATM2;;18
353437063791294;Саратов, ул. Вавилова, д.1/7, Ввод 2;IP;172.16.1.3:35469;1;+;192.168.0.6:4999;212.8;02.0;485;1;nan;;Fri Dec 18 02:59:43 MSK 2020;ATM2;;20
353437063676990;Новосибирск, мкр-н Горский, д.66 ВРУ 1-11-10 Ввод 1;IP;172.16.1.3:35470;1;+;192.168.2.246:4999;212.8;02.0;485;1;79259099648;;Fri Dec 18 02:35:41 MSK 2020;ATM2;;28
358606051100412;Нижний Новгород, ул. Керченская, д.18 Ввод от ЩЭ11.1, ф.QF7;IP;172.16.1.3:35471;1;+;192.168.3.133:4999;212.8;02.янв;485;1;79296203014;;Fri Dec 18 09:16:21 MSK 2020;ATM2;;18
353437069568167;Тверь, ул. Володарского, д.7/ Трехсвятская, д.8 ТП 1004 Ввод1;IP;172.16.1.3:35472;1;+;192.168.2.231:4999;212.8;02.0;485;1;79259099768;;Fri Dec 18 09:44:17 MSK 2020;ATM2;;15
353437063781006;Ижевск, ул. Красная, д.105, Гараж Ввод 2 ЩУ-2.2;IP;172.16.1.3:35473;1;+;192.168.3.17:4999;212.8;02.0;485;1;79259099383;;Fri Dec 18 06:42:43 MSK 2020;ATM2;;24
353437063731282;Барнаул, ул. Исакова, д.270  ВРУ-0,4 кВ, Ввод 1;IP;172.16.1.3:35474;1;+;192.168.2.236:4999;212.8;02.0;485;1;79259099742;;Thu Dec 17 22:43:41 MSK 2020;ATM2;;13
356495043918277;Москва, пр-т Маршала Жукова, д.44 Ввод1;IP;172.16.1.3:35475;1;+;192.168.1.211:4999;212.8;02.0;485;1;79250975345;;Fri Dec 18 08:34:45 MSK 2020;ATM2;;23
353437069578679;Воронеж, ул. Беговая, д.209 ВРУ 0,4кВ Ввод 1;IP;172.16.1.3:35476;1;+;192.168.3.5:4999;212.8;02.0;485;1;79259099516;;Fri Dec 18 02:59:40 MSK 2020;ATM2;;26
353437063763160;Петрозаводск, ул. Антикайнена, д.2 Ввод 1;IP;172.16.1.3:35477;1;+;192.168.3.86:4999;212.8;02.0;485;1;79259097416;;Fri Dec 18 02:59:41 MSK 2020;ATM2;;23
356495043945890;Москва, ул. 1-я Дубровская, д.1А ввод 1;IP;172.16.1.3:35478;1;+;192.168.1.24:4999;212.8;02.0;485;1;79258024474;;Fri Dec 18 07:06:43 MSK 2020;ATM2;;22
353437063721119;Пермь, ул. Монастырская, д.4 ВРУ-8;IP;172.16.1.3:35480;1;+;192.168.3.13:4999;212.8;02.0;485;1;79259099456;;Fri Dec 18 01:12:41 MSK 2020;ATM2;;9
353437069575873;Ижевск, ул. Красная, д.105, ВРУ 0,4 кВ автомойки;IP;172.16.1.3:35481;1;+;192.168.0.147:4999;212.8;02.0;485;1;79258030576;;Fri Dec 18 01:55:39 MSK 2020;ATM2;;24
356495043938812;Москва, пр-д Шмитовский, д.16, к.1 Ввод1;IP;172.16.1.3:35482;1;+;192.168.2.19:4999;212.8;02.0;485;1;79250975425;;Fri Dec 18 02:35:42 MSK 2020;ATM2;;13
356495043972936;Москва, ул. Нижегородская, д.92, к.1;IP;172.16.1.3:35483;1;+;192.168.2.52:4999;212.8;02.0;485;1;79250988523;;Fri Dec 18 03:04:44 MSK 2020;ATM2;;17
356495043918830;Москва, ул. Тихвинская, д.20;IP;172.16.1.3:35484;1;+;192.168.1.253:4999;212.8;02.0;485;1;79250975404;;Fri Dec 18 08:00:47 MSK 2020;ATM2;;9
353437067749942;Курск, ул. Ленина, д.67 Ввод 1;IP;172.16.1.3:35485;1;+;192.168.3.44:4999;212.8;02.0;485;1;79259098794;;Fri Dec 18 09:01:51 MSK 2020;ATM2;;17
356495043919937;Москва, ул. Пырьева, д.5А;IP;172.16.1.3:35486;1;+;192.168.0.142:4999;212.8;02.0;485;1;79250957625;;Fri Dec 18 00:35:43 MSK 2020;ATM2;;17
356495043970211;Москва, ул. Чертановская, д.32 ТТ ввод 1;IP;172.16.1.3:35488;1;+;192.168.1.44:4999;212.8;02.0;485;1;79250975347;;Fri Dec 18 01:31:44 MSK 2020;ATM2;;19
353437069997788;Воронеж, ул. 9 января, д.28 ТП 1225 Ввод 1;IP;172.16.1.3:35489;1;+;192.168.3.9:4999;212.8;02.0;485;1;79259099476;;Fri Dec 18 03:10:43 MSK 2020;ATM2;;24
353437063768789;Екатеринбург, ул.Куйбышева, д.67 РП-551, РУ-6 кВ, Ввод ЩСН;IP;172.16.1.3:35490;1;+;192.168.0.224:4999;212.8;02.0;485;2;79258024617;;Fri Dec 18 05:07:42 MSK 2020;ATM2;;24
353437063783911;Волгоград, ул. Коммунистическая, д.40 ШС 5, Ввод 1;IP;172.16.1.3:35491;1;+;192.168.2.240:4999;212.8;02.0;485;1;79259099703;;Fri Dec 18 00:33:42 MSK 2020;ATM2;;21
353437063796038;Самара, ул. Стара Загора, д.158 Ввод 1;IP;172.16.1.3:35492;1;+;192.168.3.107:4999;212.8;02.0;485;1;79296203469;;Fri Dec 18 04:25:42 MSK 2020;ATM2;;15
353437063770157;Екатеринбург, ул. Куйбышева, д.67 РП-551, ГРЩ-0,4 кВ, Ввод ГРЩ-1;IP;172.16.1.3:35493;1;+;192.168.3.22:4999;212.8;02.0;485;2;79259099316;;Fri Dec 18 07:23:56 MSK 2020;ATM2;;14
356495046244911;Пермь, ш. Космонавтов, д.349 ВРУ-1 Ввод 1;IP;172.16.1.3:35494;1;+;192.168.3.26:4999;111.7;02.0;485;2;79259099269;;Fri Dec 18 00:02:09 MSK 2020;ATM2;;16
356495043942145;Санкт-Петербург, пр-т Старо-Петергофский, д.30 ЩУ Кондиционирование 1;IP;172.16.1.3:35495;1;+;192.168.3.57:4999;212.8;02.0;485;1;79259098638;;Fri Dec 18 02:41:46 MSK 2020;ATM2;;20
356495043973439;Москва, ул. Б. Полянка, д.61, стр.2 Ввод1;IP;172.16.1.3:35496;1;+;192.168.2.121:4999;212.8;02.0;485;1;79250988607;;Thu Dec 17 23:55:45 MSK 2020;ATM2;;9
353437063782509;Москва, ул. Хабаровская, д.8;IP;172.16.1.3:35497;1;+;192.168.1.194:4999;212.8;02.0;485;1;79250975319;;Fri Dec 18 02:25:47 MSK 2020;ATM2;;6
358799041628814;Москва, ул. Мастеркова, д.3;IP;172.16.1.3:35499;1;+;192.168.0.213:4999;205.0;-;-;1;79258024580;;Fri Dec 18 10:30:58 MSK 2020;ATM2;;15
356495043443334;Москва, ул. Ясеневая, д.36/2, стр.3 Ввод1;IP;172.16.1.3:35479;1;+;192.168.0.117:4999;212.8;02.0;485;1;79258030839;;Fri Dec 18 01:22:56 MSK 2020;ATM2;;21
356495043382425;Москва, ул. Уральская, д.1;IP;172.16.1.3:35500;1;+;192.168.1.69:4999;212.8;02.0;485;1;79250988609;;Fri Dec 18 04:33:44 MSK 2020;ATM2;;29
358799041736013;Москва, пр-т Ленинский, д.68 Ввод1;IP;172.16.1.3:35267;1;+;192.168.2.105:4999;205.0;-;-;1;;;Fri Dec 18 10:13:10 MSK 2020;ATM2;;11
356495043940099;Москва, ул. Краснопрудная, д.7/9, стр.1;IP;172.16.1.3:35178;1;+;192.168.3.32:4999;212.8;02.0;485;1;79259099039;;Fri Dec 18 07:34:43 MSK 2020;ATM2;;10
353437063731019;Рубцовск, ул. Ленина, д.47  электрощитовая, ВРУ-0,4 кВ, Ввод 1;IP;172.16.1.3:35507;1;+;192.168.2.241:4999;212.8;02.0;485;1;79259099694;;Fri Dec 18 05:03:43 MSK 2020;ATM2;;17
356495043920877;Москва, ул. Таганская, д.31/22 Ввод1;IP;172.16.1.3:35295;1;+;192.168.0.132:4999;212.8;02.0;485;1;;;Fri Dec 18 09:39:43 MSK 2020;ATM2;;20
358799041736112;Москва, ул. Генерала Белобородова, д.11 Ввод1;IP;172.16.1.3:35498;1;+;192.168.2.123:4999;205.0;-;-;1;79250988609;;Fri Dec 18 09:52:44 MSK 2020;ATM2;;11
358799041584116;Москва, б-р Филевский, д.1;IP;172.16.1.3:35106;1;+;192.168.0.219:4999;205.0;-;-;1;79258024605;;Fri Dec 18 09:47:45 MSK 2020;ATM2;;10
358799041716528;Москва, ул. Кутузова, д.11, к.4 Ввод1;IP;172.16.1.3:35027;1;+;192.168.2.239:4999;205.0;-;-;1;79259099706;;Fri Dec 18 09:52:18 MSK 2020;ATM2;;9
358799041636445;Москва, пр-т Мичуринский, д.3 (ВСП 805) Ввод1;IP;172.16.1.3:35016;1;+;192.168.2.117:4999;205.0;-;-;1;79250988603;;Fri Dec 18 10:21:38 MSK 2020;ATM2;;9
356495043925546;Москва, ул. 9-я Северная линия, д.1, к.1 ввод 1;IP;172.16.1.3:35501;1;+;192.168.2.156:4999;212.8;02.0;485;1;79260923492;;Fri Dec 18 05:51:46 MSK 2020;ATM2;;9
353437069558333;Воронеж, ул. 9 января, д.68 РП-14ЭП РУ 6 Щитовая 24;IP;172.16.1.3:35273;1;+;192.168.0.141:4999;212.8;02.0;485;1;;;Fri Dec 18 10:03:44 MSK 2020;ATM2;;25
356495043887167;Москва, пл. Измайловская, д.11;IP;172.16.1.3:35516;1;+;192.168.3.46:4999;212.8;02.0;485;1;79259098768;;Thu Dec 17 23:26:45 MSK 2020;ATM2;;19
358799041727400;Москва, ул. Новокузнецкая, д.18/10 стр.3;IP;172.16.1.3:35508;1;+;192.168.2.40:4999;205.0;-;-;1;79250975452;;Fri Dec 18 10:40:01 MSK 2020;ATM2;;12
353437069553011;Ижевск, ул. Красная, д.105, ВРУ-1 Ввод 1;IP;172.16.1.3:35347;1;+;192.168.2.48:4999;212.8;02.0;485;1;79250988516;;Fri Dec 18 03:40:44 MSK 2020;ATM2;;15
358799041596375;Москва, ул. Вересковая, д.11;IP;172.16.1.3:35503;1;+;192.168.2.187:4999;205.0;-;-;1;;;Fri Dec 18 09:51:01 MSK 2020;ATM2;;16
353437069554423;Волгоград, ул. Коммунистическая, д.40 ШС 2, Ввод 1;IP;172.16.1.3:35326;1;+;192.168.2.130:4999;212.8;02.0;485;1;;;Fri Dec 18 04:13:42 MSK 2020;ATM2;;17
356495043938465;Москва, ул. Ботаническая, д.27;IP;172.16.1.3:35049;1;+;192.168.0.177:4999;212.8;02.0;485;1;79250957600;;Thu Dec 17 23:54:41 MSK 2020;ATM2;;18
356495043922105;Москва, пос. Коммунарка, д.14;IP;172.16.1.3:35245;1;+;192.168.2.152:4999;212.1;02.0;485;1;79260923486;;Fri Dec 18 05:32:49 MSK 2020;ATM2;;12
356495043944661;Москва, ул. Трифоновская, д.45, стр.1 Ввод1;IP;172.16.1.3:35000;1;+;192.168.1.81:4999;212.8;02.0;485;1;;;Fri Dec 18 02:35:46 MSK 2020;ATM2;;9
356495043395120;Москва, пр-т Маршала Жукова, д.11, к.1;IP;172.16.1.3:35336;1;+;192.168.1.210:4999;212.8;02.0;485;1;79250975344;;Thu Dec 17 23:49:47 MSK 2020;ATM2;;10
358799041641197;Москва, ул. Габричевского, д.10, к.2 Ввод 1;IP;172.16.1.3:35366;1;+;192.168.0.44:4999;205.0;-;-;1;;;Fri Dec 18 10:33:53 MSK 2020;ATM2;;18
353437063791898;Москва, ул. Зеленодольская, д.24, Ввод-1;IP;172.16.1.3:35264;1;+;192.168.2.9:4999;212.1;02.0;485;1;;;Fri Dec 18 09:55:47 MSK 2020;ATM2;;25
356495043940388;Верхняя Красносельская,д.24,стр.1;IP;172.16.1.3:35411;1;+;192.168.1.18:4999;212.8;02.0;485;1;;;Fri Dec 18 00:30:41 MSK 2020;ATM2;;15
358799041726998;Москва, ул. Тарусская, д.18, к.1;IP;172.16.1.3:35506;1;+;192.168.1.111:4999;205.0;-;-;1;nan;;Fri Dec 18 09:45:09 MSK 2020;ATM2;;8
358799041594743;Москва, б-р Гоголевский, д.19/2 Ввод1;IP;172.16.1.3:35356;1;+;192.168.1.47:4999;205.0;-;-;1;79250957619;;Fri Dec 18 09:41:57 MSK 2020;ATM2;;8
353437063731407;Хабаровск, ул. Гамарника 12 ТП-392, РУ-0,4 кВ, яч. 13;IP;172.16.1.3:35515;1;+;192.168.3.31:4999;212.1;02.0;485;1;79259099042;;Fri Dec 18 00:17:45 MSK 2020;ATM2;;25
356495043914730;Москва, ул. Миклухо-Маклая д.18, к.1;IP;172.16.1.3:35338;1;+;192.168.1.135:4999;212.8;02.0;485;1;79258027688;;Fri Dec 18 10:38:28 MSK 2020;ATM2;;8
